"Lineage","start_x","start_y","end_x","end_y"
"Lineage_1",-4.24695446970745,0.381172683646322,-11.0125890066201,3.88545376229619
"Lineage_2",-5.4556123990155,0.188726625872224,6.0090171336168,1.42542754999588
"Lineage_3",-5.64908497171974,0.157926284872556,7.28718043663545,0.0499475136389398
"Lineage_4",-5.27119621249379,0.21810153233177,-9.89487003226285,5.08828391920726
