SCORPIUS_dim1,SCORPIUS_dim2,Comp3
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
0.4603220322587735,0.30949739005969173,-0.008740073958998446
